timestamp,open,high,low,close,volume
1705013420000,609.61,610.74,609.03,610.74,395
1705013480000,610.74,612.51,609.37,610.1,1110
1705013540000,610.1,612.58,608.85,610.3,1145
1705013600000,610.3,611.78,610.01,610.73,928
1705013660000,610.73,611.7,609.6,611.14,833
1705013720000,611.14,611.34,608.03,610.81,1767
1705013780000,610.81,611.52,610.8,611.52,224
1705013840000,611.52,612.1,610.9,610.9,405
1705013900000,610.9,612.51,609.88,611.13,1941
1705013960000,611.13,611.96,610.49,611.5,739
1705014020000,611.5,612.79,611.08,611.35,329
1705014080000,611.35,612.34,610.3,610.3,1812
1705014140000,610.3,612.07,609.77,612.07,1259
1705014200000,612.07,612.9,610.76,612.9,591
1705014260000,612.9,613.88,612.57,613.24,1793
1705014320000,613.24,614.21,609.0,614.21,766
1705014380000,614.21,615.49,611.93,615.1,811
1705014440000,615.1,616.97,612.62,614.54,322
1705014500000,614.54,615.83,613.18,615.83,1641
1705014560000,615.83,616.33,613.98,613.98,988
1705014620000,613.98,614.56,612.43,612.43,754
1705014680000,612.43,613.44,611.83,613.44,172
1705014740000,613.44,614.97,611.45,612.94,1351
1705014800000,612.94,614.79,611.84,612.02,1175
1705014860000,612.02,613.74,611.77,613.72,1708
1705014920000,613.72,614.24,612.32,613.44,1142
1705014980000,613.44,615.84,611.22,611.22,494
1705015040000,611.22,615.6,609.68,613.16,1875
1705015100000,613.16,613.94,613.16,613.68,198
1705015160000,613.68,615.69,612.33,614.34,1715
1705015220000,614.34,614.34,613.11,613.89,741
1705015280000,613.89,615.5,613.79,614.48,739
1705015340000,614.48,614.52,613.75,613.79,1862
1705015400000,613.79,614.61,612.01,614.61,638
1705015460000,614.61,615.02,613.98,614.77,1326
1705015520000,614.77,616.25,614.06,614.65,474
1705015580000,614.65,615.91,613.59,613.59,1641
1705015640000,613.59,615.5,613.49,613.76,293
1705015700000,613.76,614.42,612.6,612.72,1423
1705015760000,612.72,613.17,611.72,611.72,518
1705015820000,611.72,613.11,611.17,611.17,1226
1705015880000,611.17,611.41,610.0,611.22,690
1705015940000,611.22,611.25,610.56,610.81,1911
1705016000000,610.81,612.05,608.88,609.98,1407
1705016060000,609.98,611.04,609.63,611.04,195
1705016120000,611.04,611.37,610.12,611.37,1647
1705016180000,611.37,611.38,609.47,609.47,536
1705016240000,609.47,610.04,607.08,608.31,1257
1705016300000,608.31,611.16,605.36,605.36,1838
1705016360000,605.36,606.16,604.03,604.88,1185
1705016420000,604.88,605.94,603.65,603.73,1446
1705016480000,603.73,604.33,603.03,604.01,737
1705016540000,604.01,604.6,603.69,603.69,970
1705016600000,603.69,604.19,601.07,603.53,389
1705016660000,603.53,607.07,600.3,602.2,1689
1705016720000,602.2,604.69,600.07,601.78,1688
1705016780000,601.78,602.32,599.09,600.58,1311
1705016840000,600.58,601.16,599.79,599.81,934
1705016900000,599.81,600.0,598.12,598.12,839
1705016960000,598.12,599.68,597.64,599.36,1645
1705017020000,599.36,599.95,598.27,598.27,255
1705017080000,598.27,598.49,597.99,598.49,734
1705017140000,598.49,599.34,597.08,597.27,460
1705017200000,597.27,597.39,596.51,597.2,1910
1705017260000,597.2,599.25,596.3,597.34,571
1705017320000,597.34,598.28,594.99,597.01,1335
1705017380000,597.01,598.89,596.45,597.52,1108
1705017440000,597.52,598.12,597.13,598.12,671
1705017500000,598.12,600.11,596.46,597.67,780
1705017560000,597.67,597.74,595.59,597.35,1266
1705017620000,597.35,600.42,597.2,598.16,1003
1705017680000,598.16,600.8,596.56,598.83,241
1705017740000,598.83,599.12,598.4,599.12,727
1705017800000,599.12,602.0,597.64,597.69,1280
1705017860000,597.69,599.36,595.62,597.38,1576
1705017920000,597.38,598.86,597.11,597.11,1424
1705017980000,597.11,598.37,596.21,596.38,1473
1705018040000,596.38,597.22,595.95,597.22,1465
1705018100000,597.22,599.03,597.01,598.65,1566
1705018160000,598.65,599.4,596.69,597.68,487
1705018220000,597.68,600.17,595.77,598.72,1352
1705018280000,598.72,600.27,596.25,597.7,403
1705018340000,597.7,598.07,597.2,597.24,1188
1705018400000,597.24,599.13,595.36,597.45,1306
1705018460000,597.45,598.22,595.46,596.23,1857
1705018520000,596.23,598.08,595.3,595.67,1634
1705018580000,595.67,595.93,594.19,594.61,1081
1705018640000,594.61,595.35,592.61,593.88,690
1705018700000,593.88,595.41,593.79,595.41,225
1705018760000,595.41,596.52,593.81,593.81,610
1705018820000,593.81,595.69,593.03,593.92,1743
1705018880000,593.92,595.31,593.15,593.4,1747
1705018940000,593.4,594.26,591.29,594.26,1416
1705019000000,594.26,595.52,594.13,595.52,1244
1705019060000,595.52,597.05,594.67,595.2,1669
1705019120000,595.2,596.72,593.36,596.3,1941
1705019180000,596.3,597.91,594.25,597.41,822
1705019240000,597.41,598.19,594.61,598.01,1893
1705019300000,598.01,600.07,596.49,596.79,1288
1705019360000,596.79,597.79,594.81,596.54,1156
1705019420000,596.54,597.78,593.8,597.78,1605
1705019480000,597.78,599.32,596.35,597.54,816
1705019540000,597.54,598.92,597.09,597.09,1131
1705019600000,597.09,599.39,594.92,597.89,627
1705019660000,597.89,598.61,596.72,597.59,829
1705019720000,597.59,598.19,595.97,598.19,910
1705019780000,598.19,600.32,598.02,598.14,470
1705019840000,598.14,598.34,596.74,597.76,968
1705019900000,597.76,599.95,597.42,598.53,609
1705019960000,598.53,598.92,597.72,598.92,651
1705020020000,598.92,599.98,598.87,599.12,1385
1705020080000,599.12,599.88,596.49,599.88,445
1705020140000,599.88,600.03,598.96,599.88,989
1705020200000,599.88,600.39,599.02,599.03,1195
1705020260000,599.03,600.58,598.39,598.49,578
1705020320000,598.49,600.89,597.78,600.31,1143
1705020380000,600.31,602.28,597.52,601.34,238
1705020440000,601.34,602.64,599.76,599.76,926
1705020500000,599.76,600.88,599.71,599.95,1261
1705020560000,599.95,600.64,599.77,600.64,847
1705020620000,600.64,600.87,599.95,600.87,920
1705020680000,600.87,602.52,600.33,600.45,258
1705020740000,600.45,600.92,600.02,600.55,451
1705020800000,600.55,601.0,598.68,599.83,876
1705020860000,599.83,601.63,599.51,601.63,1230
1705020920000,601.63,602.78,601.27,602.14,104
1705020980000,602.14,604.25,601.87,602.95,446
1705021040000,602.95,603.52,602.2,602.2,164
1705021100000,602.2,604.12,601.75,603.41,526
1705021160000,603.41,604.72,600.42,602.75,1857
1705021220000,602.75,604.04,600.72,604.04,1771
1705021280000,604.04,604.35,603.82,604.35,1853
1705021340000,604.35,606.11,602.98,605.37,425
1705021400000,605.37,605.96,604.2,605.13,1564
1705021460000,605.13,606.34,605.1,605.53,1458
1705021520000,605.53,605.96,604.89,605.13,370
1705021580000,605.13,605.76,604.81,604.81,1695
1705021640000,604.81,605.7,604.41,604.74,299
1705021700000,604.74,605.36,600.69,604.03,1734
1705021760000,604.03,604.84,601.61,604.04,465
1705021820000,604.04,605.49,601.78,604.11,520
1705021880000,604.11,605.19,603.34,605.19,207
1705021940000,605.19,607.59,605.13,605.45,1362
1705022000000,605.45,606.71,604.49,606.71,1127
1705022060000,606.71,608.15,605.57,605.57,1906
1705022120000,605.57,606.14,602.93,605.74,1213
1705022180000,605.74,607.64,604.67,604.67,1295
1705022240000,604.67,606.15,604.19,606.15,165
1705022300000,606.15,607.63,605.91,606.47,1648
1705022360000,606.47,607.98,605.33,606.0,338
1705022420000,606.0,606.98,605.64,606.35,726
1705022480000,606.35,606.95,604.48,606.95,123
1705022540000,606.95,607.0,606.08,606.08,780
1705022600000,606.08,607.65,604.8,607.65,989
1705022660000,607.65,609.32,606.27,606.72,715
1705022720000,606.72,609.48,603.87,606.58,1273
1705022780000,606.58,608.56,605.34,607.11,685
1705022840000,607.11,609.76,604.32,606.3,1865
1705022900000,606.3,606.5,604.87,605.8,1124
1705022960000,605.8,607.66,603.75,606.63,444
1705023020000,606.63,608.17,606.31,606.7,919
1705023080000,606.7,609.02,606.37,606.9,1004
1705023140000,606.9,608.9,606.61,608.9,1169
1705023200000,608.9,610.11,608.41,610.11,317
1705023260000,610.11,611.08,608.02,608.02,1674
1705023320000,608.02,608.95,606.34,608.95,1967
1705023380000,608.95,609.33,607.79,609.33,460
1705023440000,609.33,613.81,607.94,609.3,716
1705023500000,609.3,611.16,607.55,611.16,893
1705023560000,611.16,611.8,609.64,611.61,1614
1705023620000,611.61,615.29,609.16,612.8,248
1705023680000,612.8,615.1,612.03,612.21,1837
1705023740000,612.21,613.91,610.71,613.0,980
1705023800000,613.0,613.83,612.79,613.83,1627
1705023860000,613.83,615.66,613.58,613.73,1273
1705023920000,613.73,615.95,611.97,615.12,1678
1705023980000,615.12,615.72,614.98,615.72,707
1705024040000,615.72,617.68,614.74,614.74,239
1705024100000,614.74,616.47,614.68,614.68,1640
1705024160000,614.68,615.35,613.57,614.64,815
1705024220000,614.64,615.1,614.24,614.44,1968
1705024280000,614.44,614.81,613.56,614.33,1012
1705024340000,614.33,615.46,613.14,615.46,441
1705024400000,615.46,617.1,614.44,615.58,1568
1705024460000,615.58,616.45,614.99,615.66,274
1705024520000,615.66,616.73,614.82,614.82,364
1705024580000,614.82,615.27,611.99,615.27,1038
1705024640000,615.27,618.64,614.13,614.61,856
1705024700000,614.61,615.03,614.06,614.91,330
1705024760000,614.91,615.81,614.23,614.23,1337
1705024820000,614.23,614.93,611.7,614.29,524
1705024880000,614.29,617.89,613.27,613.27,1942
1705024940000,613.27,614.79,612.94,613.8,830
1705025000000,613.8,615.69,613.28,613.46,1677
1705025060000,613.46,615.75,612.06,612.06,1326
1705025120000,612.06,612.24,610.7,610.7,580
1705025180000,610.7,611.27,610.35,611.24,1047
1705025240000,611.24,614.05,609.62,611.48,665
1705025300000,611.48,611.68,608.92,608.92,496
1705025360000,608.92,610.51,607.38,609.73,626
1705025420000,609.73,610.38,608.95,608.95,1260
1705025480000,608.95,611.46,608.13,608.61,1830
1705025540000,608.61,610.35,607.55,610.35,118
1705097600000,610.35,612.4,608.93,608.93,1066
1705097660000,608.93,609.47,606.57,608.46,167
1705097720000,608.46,609.7,606.61,606.61,1324
1705097780000,606.61,607.58,605.05,605.68,745
1705097840000,605.68,605.94,604.54,604.54,923
1705097900000,604.54,606.5,604.43,604.92,163
1705097960000,604.92,606.87,602.35,605.62,482
1705098020000,605.62,607.06,604.44,605.52,449
1705098080000,605.52,608.04,604.15,604.15,613
1705098140000,604.15,605.72,603.68,604.73,976
1705098200000,604.73,604.86,603.78,604.86,973
1705098260000,604.86,606.92,603.68,605.0,349
1705098320000,605.0,605.4,603.13,605.4,852
1705098380000,605.4,606.28,603.37,605.13,1808
1705098440000,605.13,607.88,602.17,605.37,682
1705098500000,605.37,606.66,604.86,605.66,1797
1705098560000,605.66,605.9,604.22,605.81,722
1705098620000,605.81,606.98,605.02,606.98,1820
1705098680000,606.98,607.13,606.8,607.13,389
1705098740000,607.13,608.06,606.29,608.06,519
1705098800000,608.06,609.07,606.66,609.07,665
1705098860000,609.07,611.14,607.15,609.32,658
1705098920000,609.32,611.1,609.19,610.25,452
1705098980000,610.25,611.1,608.33,611.1,1844
1705099040000,611.1,611.77,610.58,611.77,1612
1705099100000,611.77,611.96,610.36,611.57,294
1705099160000,611.57,612.05,610.18,610.18,970
1705099220000,610.18,612.27,607.39,607.39,852
1705099280000,607.39,609.37,606.32,606.32,479
1705099340000,606.32,607.72,604.96,605.87,1978
1705099400000,605.87,608.1,603.68,605.7,106
1705099460000,605.7,607.22,603.36,606.46,1492
1705099520000,606.46,606.81,604.12,606.81,164
1705099580000,606.81,610.15,605.56,607.92,579
1705099640000,607.92,608.74,607.16,608.05,1048
1705099700000,608.05,609.78,607.31,607.31,362
1705099760000,607.31,608.7,606.37,608.7,785
1705099820000,608.7,610.53,607.16,609.04,1496
1705099880000,609.04,610.44,608.02,609.38,1809
1705099940000,609.38,610.25,608.99,609.6,1327
1705100000000,609.6,610.52,608.08,609.61,906
1705100060000,609.61,610.94,607.45,609.5,816
1705100120000,609.5,609.51,609.32,609.49,1137
1705100180000,609.49,611.1,606.07,608.88,369
1705100240000,608.88,609.82,606.79,608.92,1339
1705100300000,608.92,610.6,607.36,607.36,593
1705100360000,607.36,607.89,606.22,607.89,792
1705100420000,607.89,608.72,606.77,606.77,417
1705100480000,606.77,607.85,603.78,606.86,1499
1705100540000,606.86,607.46,606.35,606.92,171
1705100600000,606.92,608.27,606.84,606.84,1069
1705100660000,606.84,608.36,606.28,607.28,582
1705100720000,607.28,607.44,607.2,607.2,1318
1705100780000,607.2,608.59,605.76,605.76,1695
1705100840000,605.76,606.26,605.08,606.17,1398
1705100900000,606.17,606.48,605.25,605.25,495
1705100960000,605.25,606.32,603.93,606.11,906
1705101020000,606.11,606.28,604.92,605.43,1300
1705101080000,605.43,607.77,604.74,605.82,1128
1705101140000,605.82,606.76,605.57,606.32,1503
1705101200000,606.32,606.72,605.21,605.44,1787
1705101260000,605.44,606.96,605.23,605.23,578
1705101320000,605.23,606.18,604.9,606.04,467
1705101380000,606.04,606.58,604.6,606.58,1565
1705101440000,606.58,606.61,603.9,606.22,1397
1705101500000,606.22,606.94,606.06,606.06,1236
1705101560000,606.06,609.16,604.7,606.38,732
1705101620000,606.38,607.68,605.06,605.06,798
1705101680000,605.06,606.71,603.38,606.71,704
1705101740000,606.71,608.35,605.47,607.65,478
1705101800000,607.65,609.8,606.29,609.8,1984
1705101860000,609.8,611.7,609.04,611.7,1541
1705101920000,611.7,611.86,608.59,611.02,738
1705101980000,611.02,612.33,610.53,612.33,1862
1705102040000,612.33,613.54,611.1,612.5,757
1705102100000,612.5,615.14,611.88,612.8,1362
1705102160000,612.8,614.6,610.49,611.65,1450
1705102220000,611.65,611.72,610.69,610.69,1669
1705102280000,610.69,611.68,609.98,609.98,276
1705102340000,609.98,610.35,609.13,609.73,566
1705102400000,609.73,609.79,608.1,609.4,534
1705102460000,609.4,610.78,608.44,608.44,153
1705102520000,608.44,610.21,606.33,607.96,1200
1705102580000,607.96,609.11,607.08,608.18,752
1705102640000,608.18,610.32,606.42,606.42,652
1705102700000,606.42,607.6,604.3,604.78,1006
1705102760000,604.78,605.62,603.15,605.62,1747
1705102820000,605.62,607.28,605.09,607.28,1231
1705102880000,607.28,608.46,605.87,606.7,449
1705102940000,606.7,606.97,605.71,606.97,952
1705103000000,606.97,608.1,605.07,606.52,1093
1705103060000,606.52,607.53,605.86,607.53,1361
1705103120000,607.53,608.86,607.11,607.57,974
1705103180000,607.57,608.96,606.21,608.96,171
1705103240000,608.96,609.39,607.21,607.21,759
1705103300000,607.21,607.26,605.91,607.05,1158
1705103360000,607.05,607.97,605.8,607.07,1968
1705103420000,607.07,608.56,606.43,607.47,724
1705103480000,607.47,607.58,607.31,607.4,1366
1705103540000,607.4,609.5,607.22,607.26,1714
1705103600000,607.26,607.97,605.94,607.97,1890
1705103660000,607.97,608.48,605.22,605.22,778
1705103720000,605.22,605.56,602.0,605.56,1111
1705103780000,605.56,607.81,604.16,605.53,1556
1705103840000,605.53,607.92,605.4,606.59,1520
1705103900000,606.59,607.93,605.84,605.84,643
1705103960000,605.84,605.86,605.04,605.04,1107
1705104020000,605.04,606.68,603.15,606.68,1182
1705104080000,606.68,607.07,605.75,607.07,1957
1705104140000,607.07,608.18,604.71,608.18,1431
1705104200000,608.18,610.16,607.91,607.91,521
1705104260000,607.91,608.82,604.43,607.76,179
1705104320000,607.76,609.18,606.64,606.64,1795
1705104380000,606.64,608.03,605.67,606.74,1670
1705104440000,606.74,607.01,604.56,605.68,1043
1705104500000,605.68,606.14,604.98,605.37,262
1705104560000,605.37,606.6,604.21,604.61,1400
1705104620000,604.61,605.22,603.19,605.12,224
1705104680000,605.12,605.4,604.4,604.45,1618
1705104740000,604.45,605.47,602.12,603.76,1741
1705104800000,603.76,605.09,602.01,605.09,1973
1705104860000,605.09,607.42,603.99,605.92,1598
1705104920000,605.92,606.53,604.66,606.15,1372
1705104980000,606.15,606.46,604.02,606.25,633
1705105040000,606.25,606.85,605.87,606.0,382
1705105100000,606.0,607.14,603.38,603.38,1829
1705105160000,603.38,607.62,601.49,602.61,1987
1705105220000,602.61,603.75,601.54,602.96,617
1705105280000,602.96,604.5,601.33,601.75,607
1705105340000,601.75,602.23,601.19,601.19,335
1705105400000,601.19,602.1,599.83,600.82,1843
1705105460000,600.82,601.49,598.95,600.16,961
1705105520000,600.16,601.45,599.35,599.4,389
1705105580000,599.4,600.09,598.67,598.67,1118
1705105640000,598.67,599.23,597.9,598.17,170
1705105700000,598.17,599.57,595.6,598.33,725
1705105760000,598.33,600.12,597.51,600.12,1388
1705105820000,600.12,601.84,598.5,600.3,1709
1705105880000,600.3,600.91,599.01,600.91,1658
1705105940000,600.91,601.07,599.82,600.57,657
1705106000000,600.57,601.13,598.76,598.76,1453
1705106060000,598.76,599.59,597.48,599.56,1204
1705106120000,599.56,600.95,598.97,599.89,1513
1705106180000,599.89,601.03,598.91,599.12,773
1705106240000,599.12,599.23,598.81,599.23,1055
1705106300000,599.23,600.03,598.33,600.03,524
1705106360000,600.03,600.19,599.34,599.49,200
1705106420000,599.49,601.9,598.9,599.27,1119
1705106480000,599.27,600.19,598.86,599.12,1670
1705106540000,599.12,601.34,598.06,598.41,595
1705106600000,598.41,599.81,596.69,597.82,127
1705106660000,597.82,598.27,596.97,598.2,1323
1705106720000,598.2,598.77,595.98,597.94,1141
1705106780000,597.94,598.68,596.75,597.26,899
1705106840000,597.26,597.75,596.88,597.75,252
1705106900000,597.75,597.78,596.0,597.64,637
1705106960000,597.64,598.49,596.43,597.2,180
1705107020000,597.2,598.17,596.52,597.81,256
1705107080000,597.81,598.3,596.12,598.3,959
1705107140000,598.3,601.3,596.61,596.61,651
1705107200000,596.61,599.02,593.97,597.31,1841
1705107260000,597.31,598.33,595.92,595.92,122
1705107320000,595.92,597.84,594.55,596.78,821
1705107380000,596.78,599.06,595.12,596.3,422
1705107440000,596.3,598.55,596.22,598.14,1203
1705107500000,598.14,598.74,596.16,598.64,829
1705107560000,598.64,599.87,597.12,599.87,855
1705107620000,599.87,603.94,597.7,600.31,745
1705107680000,600.31,602.14,597.0,602.14,1623
1705107740000,602.14,602.76,600.1,600.69,1992
1705107800000,600.69,601.34,599.62,600.51,507
1705107860000,600.51,601.79,598.68,601.51,1750
1705107920000,601.51,602.38,600.97,600.97,948
1705107980000,600.97,602.36,600.34,601.48,770
1705108040000,601.48,601.93,600.38,600.7,1919
1705108100000,600.7,600.73,600.46,600.73,1572
1705108160000,600.73,603.52,600.11,602.43,137
1705108220000,602.43,603.42,601.81,602.81,1120
1705108280000,602.81,604.69,600.84,603.26,1710
1705108340000,603.26,603.76,602.36,603.46,1402
1705108400000,603.46,604.28,601.11,603.85,237
1705108460000,603.85,604.81,603.54,603.54,1015
1705108520000,603.54,604.24,602.94,603.37,471
1705108580000,603.37,604.5,602.89,602.89,1102
1705108640000,602.89,603.92,602.33,603.92,992
1705108700000,603.92,604.83,601.67,604.29,1406
1705108760000,604.29,606.35,603.59,606.35,1893
1705108820000,606.35,609.49,605.84,606.57,629
1705108880000,606.57,607.72,605.77,606.63,1086
1705108940000,606.63,606.87,605.36,606.56,613
1705109000000,606.56,606.84,605.23,605.51,1990
1705109060000,605.51,605.57,604.83,605.0,1255
1705109120000,605.0,606.77,604.3,605.54,1952
1705109180000,605.54,605.76,603.94,604.27,1007
1705109240000,604.27,605.71,603.49,604.45,1000
1705109300000,604.45,604.7,602.6,604.16,541
1705109360000,604.16,606.13,601.08,606.13,976
1705109420000,606.13,608.11,602.66,605.62,783
1705109480000,605.62,607.13,604.35,607.13,1951
1705109540000,607.13,609.33,605.64,607.68,1037
1705109600000,607.68,608.52,605.8,608.1,1741
1705109660000,608.1,608.62,607.96,608.45,473
1705109720000,608.45,609.63,608.21,608.21,495
1705109780000,608.21,609.41,607.93,608.53,1634
1705109840000,608.53,608.87,608.16,608.87,1005
1705109900000,608.87,610.03,608.78,608.98,921
1705109960000,608.98,609.48,607.84,607.84,1424
1705110020000,607.84,610.4,605.38,606.39,586
1705110080000,606.39,606.39,605.82,606.24,1886
1705110140000,606.24,608.94,605.91,606.31,1721
1705110200000,606.31,608.45,606.15,606.53,846
1705110260000,606.53,608.38,604.43,607.54,1269
1705110320000,607.54,608.3,605.58,607.45,1106
1705110380000,607.45,607.72,606.39,607.72,1336
1705110440000,607.72,609.44,605.69,608.04,988
1705110500000,608.04,608.5,607.79,607.79,1744
1705110560000,607.79,609.38,607.39,609.38,1665
1705110620000,609.38,612.19,609.09,609.1,1090
1705110680000,609.1,609.99,608.97,609.99,730
1705110740000,609.99,611.4,608.97,610.3,1473
1705110800000,610.3,611.48,609.09,609.09,1767
1705110860000,609.09,611.04,607.75,608.33,1811
1705110920000,608.33,609.89,607.58,608.67,989
1705110980000,608.67,608.84,605.84,608.25,1322
1705111040000,608.25,608.66,606.53,608.17,1573
1705111100000,608.17,609.38,607.83,609.38,1842
1705111160000,609.38,610.24,607.16,609.47,1844
1705111220000,609.47,610.28,607.63,609.35,893
1705111280000,609.35,611.05,607.97,607.97,1958
1705111340000,607.97,610.23,607.58,608.69,1501
1705111400000,608.69,609.95,608.63,609.22,1961
1705111460000,609.22,609.65,608.46,609.65,1020
1705111520000,609.65,610.72,608.37,610.05,1783
1705111580000,610.05,611.75,609.92,609.93,444
1705111640000,609.93,610.93,609.32,610.35,1408
1705111700000,610.35,612.48,608.8,608.8,1278
1705111760000,608.8,609.11,608.11,608.11,110
1705111820000,608.11,608.41,607.81,608.22,732
1705111880000,608.22,609.8,605.96,609.8,1868
1705111940000,609.8,610.55,607.02,610.25,1097
1705184000000,610.25,610.58,610.0,610.58,500
1705184060000,610.58,612.31,608.66,611.44,649
1705184120000,611.44,612.14,610.23,612.07,1495
1705184180000,612.07,614.55,611.34,611.65,1561
1705184240000,611.65,614.34,609.98,609.98,1359
1705184300000,609.98,610.29,609.58,610.13,1480
1705184360000,610.13,611.64,609.39,611.25,1751
1705184420000,611.25,612.03,610.12,612.03,543
1705184480000,612.03,612.79,610.87,611.31,1642
1705184540000,611.31,611.87,610.4,610.98,1443
1705184600000,610.98,612.51,607.44,611.17,1880
1705184660000,611.17,612.95,609.79,611.09,1142
1705184720000,611.09,611.14,609.25,609.25,974
1705184780000,609.25,611.26,605.16,610.15,819
1705184840000,610.15,610.21,605.65,609.96,1080
1705184900000,609.96,610.83,608.38,608.38,1329
1705184960000,608.38,609.17,605.6,608.13,369
1705185020000,608.13,608.92,605.6,607.78,721
1705185080000,607.78,608.31,607.53,607.53,914
1705185140000,607.53,607.64,603.7,606.1,1481
1705185200000,606.1,607.01,605.62,605.74,1800
1705185260000,605.74,606.69,603.17,606.59,1759
1705185320000,606.59,607.47,604.77,607.47,797
1705185380000,607.47,608.08,605.23,607.13,869
1705185440000,607.13,607.49,606.83,606.83,1308
1705185500000,606.83,609.19,605.3,607.55,1448
1705185560000,607.55,609.67,606.59,608.7,1792
1705185620000,608.7,609.42,607.6,609.38,1522
1705185680000,609.38,609.93,607.74,609.78,1903
1705185740000,609.78,610.58,609.21,609.21,1767
1705185800000,609.21,612.88,608.02,609.07,503
1705185860000,609.07,609.43,607.66,608.68,423
1705185920000,608.68,609.67,606.9,609.67,1642
1705185980000,609.67,610.79,608.15,610.79,685
1705186040000,610.79,611.49,608.58,610.9,1646
1705186100000,610.9,611.32,610.21,610.75,1871
1705186160000,610.75,612.59,610.22,612.39,1991
1705186220000,612.39,613.44,611.73,613.12,1263
1705186280000,613.12,613.91,612.98,613.91,201
1705186340000,613.91,615.12,613.49,614.06,1527
1705186400000,614.06,614.22,613.52,613.52,1568
1705186460000,613.52,614.65,610.96,614.65,1427
1705186520000,614.65,615.69,614.3,615.31,1890
1705186580000,615.31,616.13,611.24,616.13,474
1705186640000,616.13,617.56,614.94,616.78,338
1705186700000,616.78,617.18,615.57,616.71,402
1705186760000,616.71,618.15,615.45,617.0,871
1705186820000,617.0,617.21,616.0,617.21,1152
1705186880000,617.21,617.45,616.09,616.09,536
1705186940000,616.09,618.07,615.74,616.89,114
1705187000000,616.89,619.34,616.34,616.68,386
1705187060000,616.68,619.3,616.18,617.11,862
1705187120000,617.11,621.5,616.96,617.06,387
1705187180000,617.06,619.7,615.98,616.67,497
1705187240000,616.67,617.49,616.45,617.49,1954
1705187300000,617.49,618.32,615.25,618.18,1417
1705187360000,618.18,620.8,615.75,617.24,1560
1705187420000,617.24,618.31,616.34,618.04,389
1705187480000,618.04,619.13,616.9,618.69,1589
1705187540000,618.69,619.02,618.08,618.08,416
1705187600000,618.08,618.72,616.55,618.67,243
1705187660000,618.67,619.39,616.87,618.31,1116
1705187720000,618.31,619.99,617.39,619.99,545
1705187780000,619.99,621.6,619.57,621.6,1114
1705187840000,621.6,623.56,619.44,622.54,1763
1705187900000,622.54,624.46,620.51,623.59,1424
1705187960000,623.59,624.39,622.32,624.39,1706
1705188020000,624.39,628.79,622.86,626.13,1206
1705188080000,626.13,627.44,625.1,627.23,530
1705188140000,627.23,628.97,626.59,628.42,159
1705188200000,628.42,628.73,626.85,626.85,1426
1705188260000,626.85,628.81,625.22,627.79,719
1705188320000,627.79,627.92,626.97,627.92,604
1705188380000,627.92,630.53,624.83,626.81,955
1705188440000,626.81,627.8,623.96,627.8,436
1705188500000,627.8,628.31,626.04,627.37,1483
1705188560000,627.37,629.62,626.13,626.5,1419
1705188620000,626.5,628.92,624.28,627.29,1931
1705188680000,627.29,629.03,626.32,628.01,1455
1705188740000,628.01,628.08,627.21,628.04,1796
1705188800000,628.04,628.21,627.58,627.58,103
1705188860000,627.58,627.96,626.96,627.5,649
1705188920000,627.5,628.5,626.82,627.7,1997
1705188980000,627.7,628.08,625.67,626.85,1646
1705189040000,626.85,627.15,626.51,626.51,532
1705189100000,626.51,628.95,624.8,628.95,1200
1705189160000,628.95,629.74,628.5,628.5,1649
1705189220000,628.5,628.83,628.0,628.83,1905
1705189280000,628.83,631.11,625.21,630.04,1484
1705189340000,630.04,632.84,629.32,630.74,1628
1705189400000,630.74,631.7,630.18,630.28,1615
1705189460000,630.28,631.94,629.82,630.34,1612
1705189520000,630.34,632.14,627.57,629.91,440
1705189580000,629.91,631.43,629.51,630.8,1466
1705189640000,630.8,632.63,629.87,630.73,248
1705189700000,630.73,632.58,626.92,630.81,1295
1705189760000,630.81,632.43,629.32,632.43,164
1705189820000,632.43,633.51,629.85,631.96,1352
1705189880000,631.96,632.98,629.71,631.39,1907
1705189940000,631.39,633.31,629.8,631.35,1109
1705190000000,631.35,632.27,630.49,630.51,504
1705190060000,630.51,631.98,626.93,630.73,1319
1705190120000,630.73,631.6,629.16,629.23,1340
1705190180000,629.23,630.11,628.89,630.11,341
1705190240000,630.11,631.49,628.95,628.95,1617
1705190300000,628.95,630.36,628.38,628.38,784
1705190360000,628.38,630.15,627.41,630.15,196
1705190420000,630.15,633.46,628.55,628.55,775
1705190480000,628.55,629.34,626.47,629.18,286
1705190540000,629.18,630.87,627.46,628.58,625
1705190600000,628.58,631.52,628.2,629.41,536
1705190660000,629.41,630.84,628.02,629.31,1465
1705190720000,629.31,630.08,629.15,629.41,1925
1705190780000,629.41,630.47,626.25,629.79,1041
1705190840000,629.79,630.76,629.6,629.6,514
1705190900000,629.6,629.93,629.5,629.93,1082
1705190960000,629.93,630.94,629.64,630.72,346
1705191020000,630.72,631.11,629.47,629.47,1476
1705191080000,629.47,629.81,628.69,629.81,522
1705191140000,629.81,630.5,627.57,629.59,824
1705191200000,629.59,630.02,629.38,629.73,368
1705191260000,629.73,631.68,628.5,628.5,1229
1705191320000,628.5,629.88,627.69,627.71,1959
1705191380000,627.71,628.69,626.94,627.28,1278
1705191440000,627.28,628.95,625.72,628.95,1028
1705191500000,628.95,630.13,626.95,630.13,1629
1705191560000,630.13,631.03,628.56,628.56,169
